name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,videoId,customerFavourite,marketingLabel,bottomBadges,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,channelMessage,upperLeftBadge,imagesInfo.colorizedImageId,ppShotType,product_url,date_scraped,search_term
1/2 CT. T.W. Natural White Diamond 10K Gold 5.2mm Stud Earrings,ppr5008531107,,,918.74,918.74,1312.48,1312.48,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I3', 'Earring Back: Screw Back Post', 'Setting: Prong', 'Shape: Princess']",0.0,0.0,SALE,False,False,27641660018,USD,more brands,,/p/1-2-ct-tw-natural-white-diamond-10k-gold-52mm-stud-earrings/ppr5008531107?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,276,True,734.99,734.99,STAYWARM,False,False,2025-04-18T22:02:14,DP0418202507110436M.tif,DP0418202507110644M.tif,available online only,,,,https://www.jcpenney.com/p/1-2-ct-tw-natural-white-diamond-10k-gold-52mm-stud-earrings/ppr5008531107?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Diamond Addiction North Star (G-H / Si2-I1) 1/10 CT. T.W. Lab Grown White Diamond 10K Gold Over Silver 10mm Star Stud Earrings,ppr5008205483,1.5,2.0,66.65,133.32,124.98,208.32,SALE,False,False,,False,,,False,original,False,True,"['Features: Celestial Jewelry, Quick Ship', 'Diamond Clarity: Si2-I1', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Star']",0.0,0.0,SALE,False,False,29338700026,USD,more brands,"[{'colorName': 'Yellow-pair', 'swatchImageId': 'DP1029202515030123S.tif', 'colorizedImageId': 'DP0703202407052170M.tif', 'colorSeqNum': 1, 'skuId': '29330410026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0703202407052273M.tif', 'colorSeq': 0}, {'imgId': 'DP0703202407052067M.tif', 'colorSeq': 1}, {'imgId': 'DP0923202413011410M.tif', 'colorSeq': 2}]}, {'colorName': 'Sterling Silver', 'swatchImageId': 'DP1029202515030332S.tif', 'colorizedImageId': 'DP0302202207041918M.tif', 'colorSeqNum': 2, 'skuId': '29331180018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0302202207041920M.tif', 'colorSeq': 0}, {'imgId': 'DP0302202207041915M.tif', 'colorSeq': 1}, {'imgId': 'DP0524202415121495M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow-single Stud', 'swatchImageId': 'DP1029202515030436S.tif', 'colorizedImageId': 'DP0302202207041925M.tif', 'colorSeqNum': 3, 'skuId': '29338700026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0302202207041926M.tif', 'colorSeq': 1}, {'imgId': 'DP0302202207041923M.tif', 'colorSeq': 2}, {'imgId': 'DP0524202415121597M.tif', 'colorSeq': 3}]}]",/p/diamond-addiction-north-star-g-h-si2-i1-1-10-ct-tw-lab-grown-white-diamond-10k-gold-over-silver-10mm-star-stud-earrings/ppr5008205483?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,106.65,53.32,STAYWARM,False,False,2022-02-22T17:05:13,DP0703202407052170M.tif,DP0703202407052273M.tif,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",,,https://www.jcpenney.com/p/diamond-addiction-north-star-g-h-si2-i1-1-10-ct-tw-lab-grown-white-diamond-10k-gold-over-silver-10mm-star-stud-earrings/ppr5008205483?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/10 CT. T.W. Natural White Diamond Sterling Silver 5.2mm Round Stud Earrings,ppr5008536476,,,83.32,83.32,149.98,149.98,SALE,False,False,,False,RED BOW DEAL!,,False,original,False,True,"['Features: In A Gift Box, Quick Ship', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Round, Princess', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27123060018,USD,more brands,,/p/1-10-ct-tw-natural-white-diamond-sterling-silver-52mm-round-stud-earrings/ppr5008536476?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,66.65,66.65,STAYWARM,False,False,2025-07-07T13:04:23,DP0702202507023655M.tif,DP0702202507023968M.tif,,,,,https://www.jcpenney.com/p/1-10-ct-tw-natural-white-diamond-sterling-silver-52mm-round-stud-earrings/ppr5008536476?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/10 CT. T.W. Natural White Diamond 14K Gold 2.5mm Round Stud Earrings,ppr5007900085,,,209.99,209.99,299.98,299.98,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I2-I3', 'Earring Back: Screw Back Post', 'Setting: Prong', 'Shape: Round']",0.0,0.0,SALE,False,False,27181940018,USD,more brands,"[{'colorName': 'Yellow', 'swatchImageId': 'DP0315202507073708S.tif', 'colorizedImageId': 'DP1005202307040899M.tif', 'colorSeqNum': 1, 'skuId': '27181940018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1005202307041003M.tif', 'colorSeq': 0}, {'imgId': 'DP0523202411092787M.tif', 'colorSeq': 1}]}]",/p/1-10-ct-tw-natural-white-diamond-14k-gold-25mm-round-stud-earrings/ppr5007900085?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,167.99,167.99,STAYWARM,False,False,2019-07-20T00:00:00,DP1005202307040899M.tif,DP1005202307041003M.tif,available online only,,,,https://www.jcpenney.com/p/1-10-ct-tw-natural-white-diamond-14k-gold-25mm-round-stud-earrings/ppr5007900085?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Diamond Blossom Womens 1 CT. T.W. Lab Grown White Diamond 10K White Gold Flower Drop Earrings,ppr5008442957,3.0,2.0,666.65,666.65,1041.65,1041.65,SALE,False,False,,False,,"[{'name': 'Shop the Collection', 'priority': 1, 'urlParam': 'collection'}]",False,original,False,True,"['Diamond Clarity: I2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Star', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27079240018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP1115202411230174S.tif', 'colorizedImageId': 'DP0412202409055369M.tif', 'colorSeqNum': 1, 'skuId': '27018370174', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0412202409055267M.tif', 'colorSeq': 0}, {'imgId': 'DP0521202407124104M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407124002M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP1115202411295150S.tif', 'colorizedImageId': 'DP0527202407035887M.tif', 'colorSeqNum': 2, 'skuId': '27079240018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0527202407035683M.tif', 'colorSeq': 1}, {'imgId': 'DP0527202407035785M.tif', 'colorSeq': 4}]}]",/p/diamond-blossom-womens-1-ct-tw-lab-grown-white-diamond-10k-white-gold-flower-drop-earrings/ppr5008442957?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,533.32,533.32,STAYWARM,False,False,2024-04-12T22:02:15,DP0412202409055369M.tif,DP0412202409055267M.tif,available online only,,,,https://www.jcpenney.com/p/diamond-blossom-womens-1-ct-tw-lab-grown-white-diamond-10k-white-gold-flower-drop-earrings/ppr5008442957?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(G-H / I1-I2) Womens 1/4 CT. T.W. Lab Grown White Diamond 14K Gold Over Silver 20mm Hoop Earrings,ppr5008431114,1.0,2.0,166.65,166.65,312.48,312.48,SALE,False,False,,False,,,False,original,False,True,"['Features: In A Gift Box, Quick Ship', 'Diamond Clarity: I1-I2', 'Earring Back: Hinged', 'Setting: Nick', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29349320018,USD,more brands,,/p/g-h-i1-i2-womens-1-4-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-20mm-hoop-earrings/ppr5008431114?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,133.32,133.32,STAYWARM,False,False,2024-03-20T09:03:07,DP0301202407145446M.tif,DP0301202407145240M.tif,,,,,https://www.jcpenney.com/p/g-h-i1-i2-womens-1-4-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-20mm-hoop-earrings/ppr5008431114?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
2 CT. T.W. Lab Grown White Diamond 10K White Gold 4.4mm Stud Earrings,ppr5008535671,,,1333.32,1333.32,2083.32,2083.32,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: Si2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Princess', 'Stone Cut: Princess']",0.0,0.0,SALE,False,False,27151470018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP0508202507025761S.tif', 'colorizedImageId': 'DP0508202507025342M.tif', 'colorSeqNum': 1, 'skuId': '27151470018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0508202507025656M.tif', 'colorSeq': 0}, {'imgId': 'DP0508202507025447M.tif', 'colorSeq': 1}, {'imgId': 'DP0508202507025552M.tif', 'colorSeq': 2}]}]",/p/2-ct-tw-lab-grown-white-diamond-10k-white-gold-44mm-stud-earrings/ppr5008535671?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,1066.65,1066.65,STAYWARM,False,False,2025-05-09T07:08:24,DP0508202507025342M.tif,DP0508202507025656M.tif,,,,,https://www.jcpenney.com/p/2-ct-tw-lab-grown-white-diamond-10k-white-gold-44mm-stud-earrings/ppr5008535671?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(G-H / I1-I2) 1/10 CT. T.W. Lab Grown White Diamond 14K Gold Over Silver 6.5mm Round Stud Earrings,ppr5008464891,,,66.65,66.65,149.98,149.98,SALE,False,False,,False,BONUS BUY!,"[{'name': 'Shop the Collection', 'priority': 1, 'urlParam': 'collection'}]",False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I1-I2', 'Earring Back: Friction', 'Setting: Nick', 'Shape: Round']",0.0,0.0,SALE,False,False,27122800018,USD,more brands,"[{'colorName': 'Gold Over Silver', 'swatchImageId': 'DP0315202507060691S.tif', 'colorizedImageId': 'DP0823202407144067M.tif', 'colorSeqNum': 1, 'skuId': '27122800018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0823202407144372M.tif', 'colorSeq': 0}, {'imgId': 'DP0823202407143964M.tif', 'colorSeq': 1}, {'imgId': 'DP1029202411033648M.tif', 'colorSeq': 2}]}]",/p/g-h-i1-i2-1-10-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-65mm-round-stud-earrings/ppr5008464891?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,53.32,53.32,STAYWARM,False,False,2024-09-05T09:05:45,DP0823202407144067M.tif,DP0823202407144372M.tif,,,,,https://www.jcpenney.com/p/g-h-i1-i2-1-10-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-65mm-round-stud-earrings/ppr5008464891?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
"(G / Si1-Si2) 1 CT. T.W. Lab Grown White Diamond 10K White, Yellow, or Rose Gold 22.8mm Hoop Earrings",ppr5008446125,1.0,2.0,1166.65,1166.65,2249.98,2249.98,SALE,False,False,,False,BONUS BUY!,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: In A Gift Box', 'Diamond Clarity: Si1-Si2', 'Earring Back: Hinged', 'Setting: Channel']",0.0,0.0,SALE,False,False,27018200174,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP1115202411230481S.tif', 'colorizedImageId': 'DP0418202407125121M.tif', 'colorSeqNum': 1, 'skuId': '27018540174', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0418202407125426M.tif', 'colorSeq': 0}, {'imgId': 'DP0418202407125018M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407130959M.tif', 'colorSeq': 2}]}, {'colorName': 'Yellow', 'swatchImageId': 'DP1115202411225359S.tif', 'colorizedImageId': 'DP0418202407124507M.tif', 'colorSeqNum': 2, 'skuId': '27018200174', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0418202407124814M.tif', 'colorSeq': 0}, {'imgId': 'DP0418202407124405M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407120839M.tif', 'colorSeq': 2}]}, {'colorName': 'Rose', 'swatchImageId': 'DP1115202411230888S.tif', 'colorizedImageId': 'DP0418202407131572M.tif', 'colorSeqNum': 3, 'skuId': '27018580174', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0418202407131878M.tif', 'colorSeq': 0}, {'imgId': 'DP0418202407131470M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407131776M.tif', 'colorSeq': 2}]}]",/p/g-si1-si2-1-ct-tw-lab-grown-white-diamond-10k-white-yellow-or-rose-gold-228mm-hoop-earrings/ppr5008446125?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,933.32,933.32,STAYWARM,False,False,2024-05-24T15:03:47,DP0418202407125121M.tif,DP0418202407125426M.tif,,,,,https://www.jcpenney.com/p/g-si1-si2-1-ct-tw-lab-grown-white-diamond-10k-white-yellow-or-rose-gold-228mm-hoop-earrings/ppr5008446125?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
"(G-H, Si2-I1) Womens 1/10 CT. T.W. Lab Grown White Diamond 14K Gold Over Silver 22mm Circle Hoop Earrings",ppr5008562162,,,116.65,116.65,187.48,187.48,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Si2-I1', 'Earring Back: Hinged', 'Setting: Prong', 'Shape: Circle']",0.0,0.0,SALE,False,False,29354670018,USD,more brands,"[{'colorName': 'Yellow', 'swatchImageId': 'DP0822202515110358S.tif', 'colorizedImageId': 'DP0822202515105939M.tif', 'colorSeqNum': 1, 'skuId': '29354670018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0822202515110253M.tif', 'colorSeq': 0}, {'imgId': 'DP0822202515110044M.tif', 'colorSeq': 1}, {'imgId': 'DP0822202515110149M.tif', 'colorSeq': 2}]}]",/p/g-h-si2-i1-womens-1-10-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-22mm-circle-hoop-earrings/ppr5008562162?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,93.32,93.32,STAYWARM,False,False,2025-09-16T09:04:29,DP0822202515105939M.tif,DP0822202515110253M.tif,,,,,https://www.jcpenney.com/p/g-h-si2-i1-womens-1-10-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-22mm-circle-hoop-earrings/ppr5008562162?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Effy Final Call 1/5 CT. Natural Diamond Sterling Silver 10.8mm Cross Stud Earrings,ppr5008133743,4.2,5.0,178.74,178.74,324.98,324.98,CLEARANCE,False,False,,False,,"[{'name': 'Shop the Collection', 'priority': 1, 'urlParam': 'collection'}]",False,original,False,True,"['Features: Religious Jewelry, Quick Ship', 'Diamond Clarity: I2-I3', 'Earring Back: Post', 'Setting: Prong', 'Shape: Cross']",45.0,45.0,CLEARANCE,False,False,28030030018,USD,effy final call,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP1105202509140712S.tif', 'colorizedImageId': 'DP0921202113005660M.tif', 'colorSeqNum': 1, 'skuId': '28030030018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0524202415084792M.tif', 'colorSeq': 0}, {'imgId': 'DP0805202415023877M.tif', 'colorSeq': 1}, {'imgId': 'DP0921202113005664M.tif', 'colorSeq': 2}]}]",/p/effy-final-call-1-5-ct-natural-diamond-sterling-silver-108mm-cross-stud-earrings/ppr5008133743?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,280,True,,,,False,False,2021-09-21T22:04:30,DP0921202113005660M.tif,DP0524202415084792M.tif,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",,,https://www.jcpenney.com/p/effy-final-call-1-5-ct-natural-diamond-sterling-silver-108mm-cross-stud-earrings/ppr5008133743?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
3/4 CT. T.W. Natural White Diamond Sterling Silver 6.4mm Stud Earrings,ppr5007888095,1.0,1.0,437.49,437.49,624.98,624.98,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I3', 'Earring Back: Post', 'Setting: Prong', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29387270018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0315202507100531S.tif', 'colorizedImageId': 'DP0726202307082000M.tif', 'colorSeqNum': 1, 'skuId': '29387270018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0726202307082206M.tif', 'colorSeq': 0}, {'imgId': 'DP0606201909012536M.tif', 'colorSeq': 1}, {'imgId': 'DP0726202307082102M.tif', 'colorSeq': 2}]}]",/p/3-4-ct-tw-natural-white-diamond-sterling-silver-64mm-stud-earrings/ppr5007888095?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,349.99,349.99,STAYWARM,False,False,2019-06-19T00:00:00,DP0726202307082000M.tif,DP0726202307082206M.tif,available online only,,,,https://www.jcpenney.com/p/3-4-ct-tw-natural-white-diamond-sterling-silver-64mm-stud-earrings/ppr5007888095?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(H-I / I1) 1 CT.T.W. Lab-Grown Diamond 10K White Gold Drop Earrings,ppr5008395459,5.0,1.0,999.98,999.98,1749.98,1749.98,SALE,False,False,,False,BONUS BUY!,,False,original,False,True,"['Features: Diamond Bezel, Certified Diamonds, Quick Ship', 'Diamond Clarity: I1', 'Earring Back: Post', 'Setting: Multi-Setting', 'Shape: Linear']",0.0,0.0,SALE,False,False,27012900174,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP1129202307065462S.tif', 'colorizedImageId': 'DP1129202307065153M.tif', 'colorSeqNum': 1, 'skuId': '27012900174', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1129202307065256M.tif', 'colorSeq': 0}, {'imgId': 'DP1129202307065359M.tif', 'colorSeq': 1}, {'imgId': 'DP0903202407062342M.tif', 'colorSeq': 3}]}]",/p/h-i-i1-1-cttw-lab-grown-diamond-10k-white-gold-drop-earrings/ppr5008395459?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,799.98,799.98,STAYWARM,False,False,2023-11-29T22:02:04,DP1129202307065153M.tif,DP1129202307065256M.tif,,,,,https://www.jcpenney.com/p/h-i-i1-1-cttw-lab-grown-diamond-10k-white-gold-drop-earrings/ppr5008395459?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Paw Print 1/8 CT. T.W. Natural Black Diamond Sterling Silver 11mm Stud Earrings,ppr5007247387,3.0,2.0,189.57,189.57,270.82,270.82,SALE,False,False,,False,,,False,original,False,True,"['Earring Back: Friction', 'Setting: Prong', 'Shape: Animals', 'Stone Cut: Round', 'Metal Color: White']",0.0,0.0,SALE,False,False,29348750018,USD,more brands,"[{'colorName': 'Black', 'swatchImageId': 'DP0315202507093103S.tif', 'colorizedImageId': 'DP0723202315023280M.tif', 'colorSeqNum': 1, 'skuId': '29348750018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0723202315023382M.tif', 'colorSeq': 0}, {'imgId': 'DP0523202417091269M.tif', 'colorSeq': 2}]}]",/p/paw-print-1-8-ct-tw-natural-black-diamond-sterling-silver-11mm-stud-earrings/ppr5007247387?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,151.65,151.65,STAYWARM,False,False,2017-04-11T00:00:00,DP0723202315023280M.tif,DP0723202315023382M.tif,available online only,,,,https://www.jcpenney.com/p/paw-print-1-8-ct-tw-natural-black-diamond-sterling-silver-11mm-stud-earrings/ppr5007247387?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
"(Si2-I1,Si2-I1) Womens 1/10 CT. T.W. Lab Grown White Diamond 14K Rose Gold Over Silver 18.8mm Round Hoop Earrings",ppr5008625137,,,116.65,116.65,187.48,187.48,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Si2-I1', 'Earring Back: Hinged', 'Setting: Prong', 'Shape: Round']",0.0,0.0,SALE,False,False,29354720018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0823202507072775S.tif', 'colorizedImageId': 'DP0823202507072357M.tif', 'colorSeqNum': 1, 'skuId': '29333530018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0823202507072671M.tif', 'colorSeq': 0}, {'imgId': 'DP0823202507072462M.tif', 'colorSeq': 1}, {'imgId': 'DP0823202507072566M.tif', 'colorSeq': 2}]}, {'colorName': 'Rose Over Silver', 'swatchImageId': 'DP0822202515110986S.tif', 'colorizedImageId': 'DP0822202515110567M.tif', 'colorSeqNum': 2, 'skuId': '29354720018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0822202515110882M.tif', 'colorSeq': 0}, {'imgId': 'DP0822202515110672M.tif', 'colorSeq': 1}, {'imgId': 'DP0822202515110777M.tif', 'colorSeq': 2}]}]",/p/si2-i1si2-i1-womens-1-10-ct-tw-lab-grown-white-diamond-14k-rose-gold-over-silver-188mm-round-hoop-earrings/ppr5008625137?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,93.32,93.32,STAYWARM,False,False,2025-10-27T15:59:30,DP0823202507072357M.tif,DP0823202507072671M.tif,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",,,https://www.jcpenney.com/p/si2-i1si2-i1-womens-1-10-ct-tw-lab-grown-white-diamond-14k-rose-gold-over-silver-188mm-round-hoop-earrings/ppr5008625137?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
