AnonID,Cset,Phase,ResponseType,ConclusionRaw,Difficulty,Comparability,ConclusionClass,Type,Mating,Cset Quality (voted),Cset Quality (prescreen),Intervening bullets (min),Intervening bullets (max),Caliber Q1,Q1 Quality (prescreen),Q2 Quality (prescreen),Cset Category (Detailed)
BSLUQ,QQ6658,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:C,GG,90.0,108.0,040,G,G,"Same Model, Diff Sess, FMJ"
BSLUQ,QQ6676,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,40.0,58.0,9ML,P,P,"Same Model, Diff Sess, FMJ-JHP"
BSLUQ,QQ6806,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BSLUQ,QQ6862,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,50.0,68.0,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BSLUQ,QQ6968,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Model, JHP-FMJ"
BSLUQ,QQ7030,Primary (2nd assignments),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ-JHP"
BSLUQ,QQ7030,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ-JHP"
BSLUQ,QQ7051,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,PG,,,040,P,G,"Same Model, Diff Sess, FMJ"
BSLUQ,QQ7055,Primary (2nd assignments),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, JHP"
BSLUQ,QQ7055,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, JHP"
BSLUQ,QQ7144,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, FMJ"
BSLUQ,QQ7291,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,10.0,28.0,9ML,G,G,"Same Model, Diff Sess, JHP"
BSLUQ,QQ7393,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ"
BSLUQ,QQ7419,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Make, JHP"
BSLUQ,QQ7484,Supplemental,QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BSLUQ,QQ7513,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, JHP"
BSLUQ,QQ7536,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,40.0,58.0,9ML,G,P,"Same Model, Diff Sess, FMJ-JHP"
BSLUQ,QQ7622,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Caliber, JHP"
BSLUQ,QQ7649,Primary (2nd assignments),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BSLUQ,QQ7649,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BSLUQ,QQ7666,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BSLUQ,QQ7673,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,PP,90.0,108.0,038,P,P,"Same Model, Diff Sess, FMJ-JHP"
BSLUQ,QQ7728,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BSLUQ,QQ7781,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP-FMJ"
BSLUQ,QQ7823,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,B:C,GG,,,9ML,G,G,"Diff Caliber, FMJ-JHP"
BSLUQ,QQ7898,Primary (2nd assignments),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BSLUQ,QQ7898,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BSLUQ,QQ8010,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, JHP"
BSLUQ,QQ8033,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:C,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP-FMJ"
BSLUQ,QQ8061,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, FMJ"
BSLUQ,QQ8087,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,10.0,28.0,038,P,G,"Same Model, Diff Sess, FMJ-JHP"
BSLUQ,QQ8126,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, JHP"
BSLUQ,QQ8401,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Same Model, Diff Sess, FMJ"
BSLUQ,QQ8645,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PG,30.0,48.0,9ML,P,G,"Same Model, Diff Sess, FMJ"
BSLUQ,QQ8896,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Make, JHP"
BTAZB,QQ5054,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BTAZB,QQ5176,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,B:B,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, FMJ"
BTAZB,QQ5256,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,20.0,38.0,038,P,G,"Same Model, Diff Sess, FMJ-JHP"
BTAZB,QQ5309,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,B:B,GG,,,040,G,G,"Diff Make, JHP-FMJ"
BTAZB,QQ5314,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Caliber, JHP-FMJ"
BTAZB,QQ5343,Primary (Baseline),QQ,LeanID,Diff,,Match,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BTAZB,QQ5382,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,B:B,GG,90.0,108.0,040,G,G,"Same Model, Diff Sess, FMJ-JHP"
BTAZB,QQ5390,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, FMJ"
BTAZB,QQ5495,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, FMJ"
BTAZB,QQ5540,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:B,PG,50.0,68.0,038,G,P,"Same Model, Diff Sess, JHP"
BTAZB,QQ5644,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BTAZB,QQ5738,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Same Model, Diff Sess, FMJ-JHP"
BTAZB,QQ5758,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,70.0,88.0,038,P,P,"Same Model, Diff Sess, JHP-FMJ"
BTAZB,QQ5970,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BTAZB,QQ6272,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BTAZB,QQ6289,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BTAZB,QQ6317,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Caliber, JHP"
BTAZB,QQ6386,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,B:B,GG,50.0,68.0,9ML,G,G,"Same Model, Diff Sess, FMJ"
BTAZB,QQ6627,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, FMJ"
BTAZB,QQ6637,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,40.0,58.0,038,P,P,"Same Model, Diff Sess, FMJ"
BTAZB,QQ6968,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Model, JHP-FMJ"
BTAZB,QQ7096,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, JHP"
BTAZB,QQ7103,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,20.0,38.0,9ML,G,G,"Same Model, Same Sess, FMJ"
BTAZB,QQ7256,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,B:B,GG,20.0,38.0,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BTAZB,QQ7393,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ"
BTAZB,QQ7419,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Make, JHP"
BTAZB,QQ7562,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BTAZB,QQ7698,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,A:B,PG,20.0,38.0,038,P,G,"Same Model, Diff Sess, JHP-FMJ"
BTAZB,QQ7709,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BTAZB,QQ8033,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:C,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP-FMJ"
BTAZB,QQ8071,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,040,G,G,"Same Model, Diff Sess, JHP"
BTAZB,QQ8097,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BTAZB,QQ8122,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, JHP"
BTAZB,QQ8229,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,0.0,8.0,038,P,P,"Same Model, Same SubSess, JHP"
BTAZB,QQ8520,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, JHP"
BTKFX,QQ5113,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,040,P,G,"Diff Make, JHP"
BTKFX,QQ5491,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, JHP"
BTKFX,QQ5779,Primary (Baseline),QQ,ID,Diff,,Match,QQ,Mated,B:B,GG,0.0,8.0,9ML,G,G,"Same Model, Same SubSess, FMJ"
BTKFX,QQ6160,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,C:C,GG,,,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BTKFX,QQ6382,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:C,PG,,,040,P,G,"Same Model, Diff Sess, JHP"
BTKFX,QQ6435,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BTKFX,QQ6527,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Mated,B:B,GG,80.0,98.0,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BTKFX,QQ6890,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Model, FMJ"
BTKFX,QQ7690,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BTKFX,QQ7723,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,70.0,88.0,038,P,P,"Same Model, Diff Sess, JHP"
BTKFX,QQ8017,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP-FMJ"
BTKFX,QQ8172,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Mated,A:B,PG,70.0,88.0,038,G,P,"Same Model, Diff Sess, JHP-FMJ"
BTKFX,QQ8307,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,C:C,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BTKFX,QQ8633,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, JHP"
BTKFX,QQ8881,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Caliber, JHP"
BTPXA,QQ5177,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Mated,B:B,GG,0.0,8.0,040,G,G,"Same Model, Same SubSess, FMJ"
BTPXA,QQ5239,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,B:C,GG,40.0,58.0,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BTPXA,QQ5498,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP-FMJ"
BTPXA,QQ5791,Primary (Baseline),QQ,LeanID,Diff,,Match,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BTPXA,QQ6171,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Caliber, FMJ"
BTPXA,QQ7271,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,C:C,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BTPXA,QQ7748,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BTPXA,QQ8181,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, FMJ-JHP"
BTPXA,QQ8539,Primary (Baseline),QQ,Excl,Diff,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, JHP"
BTPXA,QQ8592,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Model, JHP"
BUCJY,QQ5063,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:C,GG,,,040,G,G,"Same Model, Diff Sess, FMJ-JHP"
BUCJY,QQ5140,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, JHP"
BUCJY,QQ5830,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,G,P,"Diff Make, FMJ"
BUCJY,QQ6025,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ-JHP"
BUCJY,QQ6778,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BUCJY,QQ7003,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,040,P,P,"Diff Make, JHP-FMJ"
BUCJY,QQ7163,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,040,P,G,"Same Model, Diff Sess, JHP"
BUCJY,QQ7599,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,B:B,GG,,,040,G,G,"Diff Caliber, FMJ-JHP"
BUCJY,QQ8086,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,A:A,PP,40.0,58.0,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BUCJY,QQ8340,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:C,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, FMJ"
BUCMP,QQ5015,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, FMJ-JHP"
BUCMP,QQ5077,Primary (Baseline),QQ,LeanExcl,VDiff,,NonMatch,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BUCMP,QQ5293,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Mated,A:A,PP,110.0,128.0,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BUCMP,QQ5329,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, FMJ"
BUCMP,QQ5967,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Model, JHP"
BUCMP,QQ5988,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,PG,0.0,8.0,9ML,G,P,"Same Model, Same SubSess, FMJ"
BUCMP,QQ6058,Primary (Baseline),QQ,LeanExcl,VDiff,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BUCMP,QQ6089,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:C,PG,,,038,P,G,"Same Model, Diff Sess, FMJ"
BUCMP,QQ6337,Primary (Baseline),QQ,LeanID,Diff,,Match,QQ,Mated,A:A,PP,10.0,28.0,038,P,P,"Same Model, Diff Sess, FMJ"
BUCMP,QQ6514,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, JHP"
BUCMP,QQ6709,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BUCMP,QQ6754,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BUCMP,QQ6821,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Model, JHP-FMJ"
BUCMP,QQ6998,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Mated,B:B,GG,40.0,58.0,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BUCMP,QQ7001,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, FMJ"
BUCMP,QQ7321,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:C,GG,,,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BUCMP,QQ7426,Primary (Baseline),QQ,Excl,Diff,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ-JHP"
BUCMP,QQ7525,Primary (Baseline),QQ,ID,Diff,,Match,QQ,Mated,B:B,GG,30.0,48.0,038,G,G,"Same Model, Diff Sess, JHP"
BUCMP,QQ7552,Primary (Baseline),QQ,Excl,Diff,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BUCMP,QQ7615,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, FMJ"
BUCMP,QQ7645,Primary (Baseline),QQ,Excl,Diff,,NonMatch,QQ,Mated,A:B,PG,30.0,48.0,9ML,P,G,"Same Model, Diff Sess, FMJ-JHP"
BUCMP,QQ7769,Primary (Baseline),QQ,LeanID,Diff,,Match,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, JHP"
BUCMP,QQ7889,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Caliber, FMJ"
BUCMP,QQ8658,Primary (Baseline),QQ,Excl,Diff,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP"
BUCMP,QQ8786,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:C,PG,,,9ML,P,G,"Diff Make, FMJ"
BUHNN,QQ5039,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Make, FMJ"
BUHNN,QQ5057,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Make, FMJ-JHP"
BUHNN,QQ5077,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BUHNN,QQ5293,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Mated,A:A,PP,110.0,128.0,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BUHNN,QQ5315,Primary (2nd assignments),QQ,NoValue,na,,Inconclusive,QQ,Mated,B:B,PP,50.0,68.0,038,P,P,"Same Model, Diff Sess, FMJ"
BUHNN,QQ5315,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,PP,50.0,68.0,038,P,P,"Same Model, Diff Sess, FMJ"
BUHNN,QQ5376,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, JHP"
BUHNN,QQ5439,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Caliber, JHP-FMJ"
BUHNN,QQ5555,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, FMJ"
BUHNN,QQ5680,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,B:B,GG,,,040,G,G,"Same Model, Diff Sess, JHP-FMJ"
BUHNN,QQ5776,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:C,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BUHNN,QQ5988,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,B:B,PG,0.0,8.0,9ML,G,P,"Same Model, Same SubSess, FMJ"
BUHNN,QQ6046,Primary (2nd assignments),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:C,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BUHNN,QQ6046,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:C,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BUHNN,QQ6058,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BUHNN,QQ6199,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Mated,A:C,PG,10.0,28.0,038,P,G,"Same Model, Diff Sess, FMJ"
BUHNN,QQ6537,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BUHNN,QQ6538,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Mated,A:C,PG,60.0,78.0,9ML,P,G,"Same Model, Diff Sess, FMJ-JHP"
BUHNN,QQ6605,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,B:C,GG,,,038,G,G,"Diff Model, JHP-FMJ"
BUHNN,QQ6611,Primary (Baseline),QQ,ID,VEasy,,Match,QQ,Mated,C:C,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, JHP"
BUHNN,QQ6665,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Same Model, Diff Sess, JHP"
BUHNN,QQ6736,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Caliber, FMJ"
BUHNN,QQ6854,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BUHNN,QQ6867,Primary (Baseline),QQ,ID,VEasy,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, JHP"
BUHNN,QQ7081,Primary (2nd assignments),QQ,NoValue,na,,Inconclusive,QQ,Mated,A:B,PG,70.0,88.0,038,P,G,"Same Model, Diff Sess, FMJ-JHP"
BUHNN,QQ7081,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Mated,A:B,PG,70.0,88.0,038,P,G,"Same Model, Diff Sess, FMJ-JHP"
BUHNN,QQ7271,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,C:C,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BUHNN,QQ7293,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,A:A,PP,50.0,68.0,040,P,P,"Same Model, Diff Sess, FMJ-JHP"
BUHNN,QQ7330,Primary (Baseline),QQ,ID,VDiff,,Match,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, JHP"
BUHNN,QQ7370,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, FMJ-JHP"
