name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,bottomBadges,upperLeftBadge,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,videoId,channelMessage,ppShotType,product_url,date_scraped,search_term
Hell's Kitchen Hybrid Try-Ply Stainless Steel 5-pc. Cookware Set,ppr5008474307,1.0,2.0,479.99,479.99,800.0,800.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 5', 'Included: 1 11 Inch Fry Pan(s), 1 4 Qt. Saute Pan(s) With Lid(s), 1 7.5 Qt. Stock Pot(s) With Lid(s)', 'Features: Metal Utensil Safe, Lead Free, Oven Safe, Ergonomic Handle, Scratch Resistant, Shatter Resistant Lid, Ptfe Free, Induction Safe, Dishwasher Safe, Even Heating, Ceramic Coating, Pfoa Free, Non-Stick, Tri-Ply', 'Cooktop Compatibility: Electric, Induction, Glass, Gas, Ceramic', 'Manufacturer Warranty: Lifetime Limited']",40.0,40.0,SALE,False,False,78204060018,USD,hell's kitchen,"[{'colorName': 'Stainless Steel', 'swatchImageId': 'DP1008202407284537S.tif', 'colorizedImageId': 'DP1008202407284435M.tif', 'colorSeqNum': 1, 'skuId': '78204060018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1008202407284740M.tif', 'colorSeq': 0}, {'imgId': 'DP1008202407284639M.tif', 'colorSeq': 1}, {'imgId': 'DP1008202407284334M.tif', 'colorSeq': 2}]}]",/p/hells-kitchen-hybrid-try-ply-stainless-steel-5-pc-cookware-set/ppr5008474307?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2024-10-28T07:25:33,DP1008202407284435M.tif,DP1008202407284740M.tif,,,,https://www.jcpenney.com/p/hells-kitchen-hybrid-try-ply-stainless-steel-5-pc-cookware-set/ppr5008474307?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Cuisinart® 14"" Stainless Steel Stir Fry Pan",184ae68,4.5556,144.0,64.99,64.99,80.0,80.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 14 Inch Stir Fry Pan(s) With Lid(s)', 'Features: Dishwasher Safe, Even Heating', 'Cooktop Compatibility: Induction, Electric', 'Maximum Temp (f): 500 Degrees F', 'Care: Dishwasher Safe']",18.0,18.0,SALE,False,False,78230090018,USD,cuisinart,"[{'colorName': 'Stainless Steel', 'swatchImageId': '0900631B81DE9780S.jpg', 'colorizedImageId': '0900631B81850E25M.tif', 'colorSeqNum': 1, 'skuId': '78230090018', 'defaultSwatch': False}]",/p/cuisinart-14-stainless-steel-stir-fry-pan/184ae68?pTmplType=regular&searchTerm=cookware&geoZip=55057&selectedSKUId=78230090018,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,True,2010-01-11T00:00:00,0900631B81850E25M.tif,,,,,https://www.jcpenney.com/p/cuisinart-14-stainless-steel-stir-fry-pan/184ae68?pTmplType=regular&searchTerm=cookware&geoZip=55057&selectedSKUId=78230090018,20251228,cookware
Calphalon Hard Anodized 2-pc. Frying Pan Set,ppr5008605850,4.5,36.0,89.99,89.99,140.0,140.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 10 Inch Fry Pan(s), 1 12 Inch Fry Pan(s)', 'Features: Food Safe', 'Cooktop Compatibility: Gas', 'Manufacturer Warranty: Lifetime Limited']",35.0,35.0,SALE,False,False,78213350026,USD,calphalon,"[{'colorName': 'Black', 'swatchImageId': 'DP0913202509080694S.tif', 'colorizedImageId': 'DP0913202509080590M.tif', 'colorSeqNum': 1, 'skuId': '78213350026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0913202509081113M.tif', 'colorSeq': 0}, {'imgId': 'DP0913202509081008M.tif', 'colorSeq': 1}, {'imgId': 'DP0913202509080903M.tif', 'colorSeq': 2}]}]",/p/calphalon-hard-anodized-2-pc-frying-pan-set/ppr5008605850?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2025-09-13T22:02:36,DP0913202509080590M.tif,DP0913202509081113M.tif,,available online only,,https://www.jcpenney.com/p/calphalon-hard-anodized-2-pc-frying-pan-set/ppr5008605850?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Tramontina Aluminum Ceramic 11-pc. Nesting Cookware Set,ppr5008090580,4.6923,26.0,199.99,199.99,340.0,340.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 11', 'Included: 1 3 Qt. Saucepan(s) With Lid(s), 1 2 Qt. Saucepan(s) With Lid(s), 1 12 Inch Deep Saute Pan(s), 1 1.25 Qt. Saucepan(s) With Lid(s), 1 3 Qt. Casserole Pan(s) With Lid(s), 1 4.5 Qt. Saute Pan(s) With Lid(s)', 'Features: Non-Stick, Oven Safe, Ceramic Coating', 'Cooktop Compatibility: Ceramic, Gas, Electric', 'Manufacturer Warranty: Lifetime']",41.0,41.0,SALE,False,False,78220190018,USD,tramontina,"[{'colorName': 'Dark Gray', 'swatchImageId': 'DP1031202507201322S.tif', 'colorizedImageId': 'DP1028202511124292M.tif', 'colorSeqNum': 1, 'skuId': '78220200026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1028202511124919M.tif', 'colorSeq': 0}, {'imgId': 'DP1028202511124815M.tif', 'colorSeq': 1}, {'imgId': 'DP1028202511124710M.tif', 'colorSeq': 2}]}, {'colorName': 'Blanc De Blanc', 'swatchImageId': 'DP1031202507201218S.tif', 'colorizedImageId': 'DP1028202511123455M.tif', 'colorSeqNum': 2, 'skuId': '78220190018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1028202511123978M.tif', 'colorSeq': 0}, {'imgId': 'DP1028202511123874M.tif', 'colorSeq': 1}, {'imgId': 'DP1028202511123769M.tif', 'colorSeq': 2}]}, {'colorName': 'Mediterranean', 'swatchImageId': 'DP1031202507201426S.tif', 'colorizedImageId': 'DP1028202511125233M.tif', 'colorSeqNum': 3, 'skuId': '78220210026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1028202511125756M.tif', 'colorSeq': 0}, {'imgId': 'DP1028202511125547M.tif', 'colorSeq': 1}, {'imgId': 'DP1028202511125128M.tif', 'colorSeq': 2}]}]",/p/tramontina-aluminum-ceramic-11-pc-nesting-cookware-set/ppr5008090580?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2021-02-26T22:04:29,DP1028202511124292M.tif,DP1028202511124919M.tif,,available online only,,https://www.jcpenney.com/p/tramontina-aluminum-ceramic-11-pc-nesting-cookware-set/ppr5008090580?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Lodge Cookware 12.5"" Cast Iron Skillet Dual Handle",ppr5007976538,5.0,4.0,29.99,29.99,55.0,55.0,SALE,False,False,False,,,,False,original,False,True,"['Included: 1 12.5 Inch Skillet(s)', 'Features: Broiler Safe', 'Cooktop Compatibility: Induction', 'Maximum Temp (f): 500 Degrees F', 'Care: Hand Wash']",45.0,45.0,SALE,False,False,78238360026,USD,lodge cookware,"[{'colorName': 'Black', 'swatchImageId': 'DP0303202007035098S.tif', 'colorizedImageId': 'DP0303202007035094M.tif', 'colorSeqNum': 1, 'skuId': '78238360026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0303202007035101M.tif', 'colorSeq': 0}]}]",/p/lodge-cookware-125-cast-iron-skillet-dual-handle/ppr5007976538?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2020-03-23T13:07:50,DP0303202007035094M.tif,DP0303202007035101M.tif,,,,https://www.jcpenney.com/p/lodge-cookware-125-cast-iron-skillet-dual-handle/ppr5007976538?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
KitchenAid Hard Anodized 10-pc. Cookware Set,ppr5008590342,4.8629,124.0,299.99,299.99,470.0,470.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 10', 'Included: 1 10 Inch Fry Pan(s)', 'Features: Non-Stick', 'Cooktop Compatibility: Electric', 'Manufacturer Warranty: Lifetime Limited']",36.0,36.0,SALE,False,False,78209980018,USD,kitchenaid,"[{'colorName': 'Pistachio', 'swatchImageId': 'DP0901202515111741S.tif', 'colorizedImageId': 'DP0901202515111637M.tif', 'colorSeqNum': 1, 'skuId': '78209980018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0901202515112577M.tif', 'colorSeq': 0}, {'imgId': 'DP0901202515112472M.tif', 'colorSeq': 1}, {'imgId': 'DP0901202515112368M.tif', 'colorSeq': 2}]}, {'colorName': 'Porcelain White', 'swatchImageId': 'DP0901202515113415S.tif', 'colorizedImageId': 'DP0901202515113310M.tif', 'colorSeqNum': 2, 'skuId': '78210290026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0901202515114248M.tif', 'colorSeq': 0}, {'imgId': 'DP0901202515114144M.tif', 'colorSeq': 1}, {'imgId': 'DP0901202515114040M.tif', 'colorSeq': 2}]}, {'colorName': 'Agave Blue', 'swatchImageId': 'DP0901202515133318S.tif', 'colorizedImageId': 'DP0901202515133213M.tif', 'colorSeqNum': 3, 'skuId': '78211520026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0901202515134256M.tif', 'colorSeq': 0}, {'imgId': 'DP0901202515134152M.tif', 'colorSeq': 1}, {'imgId': 'DP0901202515134047M.tif', 'colorSeq': 2}]}]",/p/kitchenaid-hard-anodized-10-pc-cookware-set/ppr5008590342?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2025-09-01T22:05:30,DP0901202515111637M.tif,DP0901202515112577M.tif,,available online only,,https://www.jcpenney.com/p/kitchenaid-hard-anodized-10-pc-cookware-set/ppr5008590342?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
"Gotham Steel Ultra 14"" Non-Stick Family Pan With Lid And Gold Handles 2-pc. Non-Stick Frying Pan",ppr5008402271,4.6667,3.0,49.99,49.99,100.0,100.0,SALE,False,False,False,LIMITED TIME SPECIAL!,,,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 14 Inch Fry Pan(s) With Lid(s)', 'Features: Even Heating, Non-Stick, Pfoa Free, Oven Safe, Scratch Resistant, Ceramic Coating, Dishwasher Safe', 'Cooktop Compatibility: Gas, Induction, Electric, Ceramic', 'Recommended Utensil Material: Metal, Nylon, Silicone']",50.0,50.0,SALE,False,False,78261890018,USD,gotham steel,"[{'colorName': 'Cream', 'swatchImageId': 'DP1011202309102265S.tif', 'colorizedImageId': 'DP1011202309102162M.tif', 'colorSeqNum': 1, 'skuId': '78261890018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0119202407023018M.tif', 'colorSeq': 0}, {'imgId': 'DP1011202309102986M.tif', 'colorSeq': 1}, {'imgId': 'DP1011202309102883M.tif', 'colorSeq': 2}]}]",/p/gotham-steel-ultra-14-non-stick-family-pan-with-lid-and-gold-handles-2-pc-non-stick-frying-pan/ppr5008402271?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2023-10-11T22:05:45,DP1011202309102162M.tif,DP0119202407023018M.tif,,,,https://www.jcpenney.com/p/gotham-steel-ultra-14-non-stick-family-pan-with-lid-and-gold-handles-2-pc-non-stick-frying-pan/ppr5008402271?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Gotham Steel Stackmaster 8-pc. Non-Stick Cookware Set,ppr5008108292,4.6923,26.0,119.99,119.99,240.0,240.0,SALE,False,False,False,LIMITED TIME SPECIAL!,,,False,original,False,True,"['# Pieces In Set: 8', 'Included: 1 1.5 Qt. Saucepan(s) With Lid(s), 1 2 Qt. Saucepan(s) With Lid(s), 1 5.35 Qt. Stock Pot(s) With Lid(s)', 'Features: Metal Utensil Safe, Pfoa Free, Dishwasher Safe, Heat Resistant Handle, Non-Stick, Even Heating', 'Cooktop Compatibility: Gas, Electric', 'Recommended Utensil Material: Metal, Silicone']",50.0,50.0,SALE,False,False,78205900018,USD,gotham steel,"[{'colorName': 'Copper', 'swatchImageId': 'DP0414202107032897S.tif', 'colorizedImageId': 'DP0413202115012459M.tif', 'colorSeqNum': 1, 'skuId': '78205900018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0413202115012477M.tif', 'colorSeq': 0}, {'imgId': 'DP0413202115012471M.tif', 'colorSeq': 1}, {'imgId': 'DP0413202113015227M.tif', 'colorSeq': 2}]}]",/p/gotham-steel-stackmaster-8-pc-non-stick-cookware-set/ppr5008108292?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2021-04-13T22:04:22,DP0413202115012459M.tif,DP0413202115012477M.tif,,available online only,,https://www.jcpenney.com/p/gotham-steel-stackmaster-8-pc-non-stick-cookware-set/ppr5008108292?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
Farberware Millennium Stainless Steel 10-pc. Cookware Set,1e216f6,3.9559,68.0,169.99,169.99,285.0,285.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 10', 'Features: Heat Resistant Handle, Stain Resistant, Oven Safe, Dishwasher Safe, Induction Safe, Shatter Resistant Lid', 'Manufacturer Warranty: Lifetime Limited', 'Care: Dishwasher Safe', 'Material: Stainless Steel']",40.0,40.0,SALE,False,False,78233200018,USD,farberware,"[{'colorName': 'Stainless Steel', 'swatchImageId': 'DP0920201915010265S.tif', 'colorizedImageId': 'DP0920201913011197M.tif', 'colorSeqNum': 1, 'skuId': '78233200018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0925201909025366M.tif', 'colorSeq': 0}, {'imgId': 'DP0925201909025363M.tif', 'colorSeq': 1}, {'imgId': 'DP0925201909025360M.tif', 'colorSeq': 2}]}]",/p/farberware-millennium-stainless-steel-10-pc-cookware-set/1e216f6?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,,,,False,False,2015-03-27T00:00:00,DP0920201913011197M.tif,DP0925201909025366M.tif,,,,https://www.jcpenney.com/p/farberware-millennium-stainless-steel-10-pc-cookware-set/1e216f6?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
T-Fal Culinaire 3-pc. Non-Stick Cookware Set,ppr5008449122,4.8421,19.0,39.99,39.99,54.0,54.0,SALE,False,False,False,,,,False,original,False,True,"['# Pieces In Set: 3', 'Included: 1 8 Inch Fry Pan(s), 1 9 Inch Fry Pan(s), 1 10x10 Inch Griddle(s)', 'Features: Non-Stick, Ergonomic Handle, Easy Pour Spout, Oven Safe, Even Heating', 'Cooktop Compatibility: Electric, Ceramic, Gas', 'Manufacturer Warranty: Lifetime Limited']",0.0,0.0,SALE,False,False,78264880018,USD,t-fal,"[{'colorName': 'Black', 'swatchImageId': 'DP0430202417074266S.tif', 'colorizedImageId': 'DP0503202407394826M.tif', 'colorSeqNum': 1, 'skuId': '78264880018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0503202407395334M.tif', 'colorSeq': 0}, {'imgId': 'DP0503202407395233M.tif', 'colorSeq': 1}, {'imgId': 'DP0503202407395131M.tif', 'colorSeq': 2}]}]",/p/t-fal-culinaire-3-pc-non-stick-cookware-set/ppr5008449122?pTmplType=regular&searchTerm=cookware&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,782,True,35.99,35.99,SALEFORU,False,False,2024-04-30T22:05:02,DP0503202407394826M.tif,DP0503202407395334M.tif,,,,https://www.jcpenney.com/p/t-fal-culinaire-3-pc-non-stick-cookware-set/ppr5008449122?pTmplType=regular&searchTerm=cookware&geoZip=55057,20251228,cookware
