name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,upperLeftBadge,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,bottomBadges,videoId,channelMessage,promotionMessages,ppShotType,product_url,date_scraped,search_term
Levi's® Mens Midweight Utility Jacket,ppr5008515566,5.0,2.0,96.0,96.0,160.0,160.0,SALE,False,False,False,,,False,original,False,True,"['Features: Wind Resistant', 'Closure Type: Zipper, Snap', 'Pocket Types: 1 Chest Zip Pocket(s), 2 Front Slip Pocket(s), 1 Inside Slip Pocket(s), 2 Chest Snap Pocket(s)', 'Sleeve Length: Long Sleeve', 'Warmth Factor: Midweight']",40.0,40.0,SALE,False,False,51810400067,USD,levi's,"[{'colorName': 'Black', 'swatchImageId': 'DP0423202507044525S.tif', 'colorizedImageId': 'DP0423202507044006M.tif', 'colorSeqNum': 1, 'skuId': '51810400067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507044943M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507045150M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507044839M.tif', 'colorSeq': 2}]}, {'colorName': 'Olive', 'swatchImageId': 'DP0423202507044629S.tif', 'colorizedImageId': 'DP0423202507044110M.tif', 'colorSeqNum': 2, 'skuId': '51810400265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507045358M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507045255M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507045462M.tif', 'colorSeq': 2}]}, {'colorName': 'Worker Brown', 'swatchImageId': 'DP0423202507044734S.tif', 'colorizedImageId': 'DP0423202507044215M.tif', 'colorSeqNum': 3, 'skuId': '51810400463', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507043797M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507044422M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507043901M.tif', 'colorSeq': 2}]}]",/p/levis-mens-midweight-utility-jacket/ppr5008515566?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,,,,False,False,2025-07-24T02:04:48,DP0423202507044006M.tif,DP0423202507044943M.tif,,,,,,https://www.jcpenney.com/p/levis-mens-midweight-utility-jacket/ppr5008515566?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Canada Weather Gear Mens Water Resistant Heavyweight Parka,ppr5008514801,4.0,2.0,132.0,132.0,220.0,220.0,SALE,False,False,False,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}, {'name': 'Few Left', 'priority': 2, 'urlParam': 'fewleft'}]",False,original,False,True,"['Features: Water Resistant', 'Closure Type: Zipper', 'Fit: Classic Fit', 'Pocket Types: 2 Front Zip Pocket(s), 2 Side Slip Pocket(s), 1 Inside Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,SALE,False,False,51870580075,USD,canada weather gear,"[{'colorName': 'Black', 'swatchImageId': 'DP0722202509040663S.tif', 'colorizedImageId': 'DP0722202509040035M.tif', 'colorSeqNum': 1, 'skuId': '51870580075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0722202509040245M.tif', 'colorSeq': 0}, {'imgId': 'DP0722202509035617M.tif', 'colorSeq': 1}, {'imgId': 'DP0722202509040454M.tif', 'colorSeq': 2}]}]",/p/canada-weather-gear-mens-water-resistant-heavyweight-parka/ppr5008514801?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,105.6,105.6,GIFTWRAP,False,False,2025-10-18T01:59:51,DP0722202509040035M.tif,DP0722202509040245M.tif,,,,,,https://www.jcpenney.com/p/canada-weather-gear-mens-water-resistant-heavyweight-parka/ppr5008514801?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Columbia Mens Fleece Lightweight Jacket,ppr5008522934,,,92.0,92.0,92.0,92.0,ORIGINAL,False,False,False,,,False,original,False,True,"['Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Mock Neck', 'Pocket Types: 1 Chest Zip Pocket(s), 2 Front Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,ORIGINAL,False,False,56680100265,USD,columbia,"[{'colorName': 'Black', 'swatchImageId': 'DP0916202513040166S.tif', 'colorizedImageId': 'DP0916202513035748M.tif', 'colorSeqNum': 1, 'skuId': '56680100067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0916202513035956M.tif', 'colorSeq': 0}, {'imgId': 'DP0916202513035329M.tif', 'colorSeq': 1}, {'imgId': 'DP0916202513040375M.tif', 'colorSeq': 2}]}, {'colorName': 'Stone Green', 'swatchImageId': 'DP0916202513040271S.tif', 'colorizedImageId': 'DP0916202513035851M.tif', 'colorSeqNum': 2, 'skuId': '56680100265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0916202513040061M.tif', 'colorSeq': 0}, {'imgId': 'DP0916202513035434M.tif', 'colorSeq': 1}, {'imgId': 'DP0916202513040480M.tif', 'colorSeq': 2}]}]",/p/columbia-mens-fleece-lightweight-jacket/ppr5008522934?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,566,True,,,,False,False,2025-09-25T02:00:21,DP0916202513035748M.tif,DP0916202513035956M.tif,,,,,,https://www.jcpenney.com/p/columbia-mens-fleece-lightweight-jacket/ppr5008522934?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
SIERRA PACIFIC. Mens Hooded Water Resistant Midweight Puffer Jacket,ppr5008514207,1.0,1.0,54.0,54.0,90.0,90.0,SALE,False,False,False,,,False,original,False,True,"['Features: Hooded, Water Resistant, Wind Resistant', 'Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Hooded Neck', 'Pocket Types: 2 Front Zip Pocket(s)']",0.0,0.0,SALE,False,False,56650010067,USD,sierra pacific,"[{'colorName': 'Charcoal', 'swatchImageId': 'DP0512202509080506S.tif', 'colorizedImageId': 'DP0512202509080089M.tif', 'colorSeqNum': 1, 'skuId': '56650010067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0512202509080296M.tif', 'colorSeq': 0}, {'imgId': 'DP0512202509075880M.tif', 'colorSeq': 1}]}, {'colorName': 'Blue', 'swatchImageId': 'DP0512202509080401S.tif', 'colorizedImageId': 'DP0512202509075984M.tif', 'colorSeqNum': 2, 'skuId': '56650010281', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0512202509080193M.tif', 'colorSeq': 0}, {'imgId': 'DP0512202509075776M.tif', 'colorSeq': 1}]}]",/p/sierra-pacific-mens-hooded-water-resistant-midweight-puffer-jacket/ppr5008514207?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,566,True,37.8,37.8,YULETIDE,False,False,2025-08-13T14:06:38,DP0512202509080089M.tif,DP0512202509080296M.tif,,,,,,https://www.jcpenney.com/p/sierra-pacific-mens-hooded-water-resistant-midweight-puffer-jacket/ppr5008514207?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
St. John's Bay Mens Adaptive Water Resistant Hidden Access Opening Midweight Puffer Jacket,ppr5008505637,4.0,1.0,44.99,44.99,100.0,100.0,SALE,False,False,False,GOTTA HAVE IT PRICE!,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}, {'name': 'Only at JCP', 'priority': 2, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['Features: Water Resistant, Adaptive, Wind Resistant', 'Closure Type: Zipper', 'Neckline: Mock Neck', 'Pocket Types: 2 Side Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,SALE,False,False,51870200273,USD,st. john's bay,"[{'colorName': 'Rich Avocado', 'swatchImageId': 'DP0822202513005380S.tif', 'colorizedImageId': 'DP0822202513005170M.tif', 'colorSeqNum': 1, 'skuId': '51870200273', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1006202515121272M.tif', 'colorSeq': 0}, {'imgId': 'DP0822202513005275M.tif', 'colorSeq': 1}, {'imgId': 'DP0822202513005065M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0813202513064866S.tif', 'colorizedImageId': 'DP0813202513064657M.tif', 'colorSeqNum': 2, 'skuId': '51870200083', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1006202515121167M.tif', 'colorSeq': 0}, {'imgId': 'DP0813202513064762M.tif', 'colorSeq': 1}, {'imgId': 'DP0813202513064552M.tif', 'colorSeq': 2}]}]",/p/st-johns-bay-mens-adaptive-water-resistant-hidden-access-opening-midweight-puffer-jacket/ppr5008505637?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,31.49,31.49,YULETIDE,False,False,2025-07-14T08:44:15,DP0822202513005170M.tif,DP1006202515121272M.tif,,,available online only,,,https://www.jcpenney.com/p/st-johns-bay-mens-adaptive-water-resistant-hidden-access-opening-midweight-puffer-jacket/ppr5008505637?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
adidas Tricot Mens Lightweight Track Jacket,ppr5008524271,4.8311,586.0,41.25,41.25,55.0,55.0,SALE,False,False,False,,,False,original,False,True,"['Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Mock Neck', 'Pocket Types: 2 Side Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",25.0,25.0,SALE,False,False,57701740463,USD,adidas,"[{'colorName': 'Black White', 'swatchImageId': 'DP0711202507093368S.tif', 'colorizedImageId': 'DP0711202507093265M.tif', 'colorSeqNum': 1, 'skuId': '57701740067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0711202507093471M.tif', 'colorSeq': 0}, {'imgId': 'DP0711202507093162M.tif', 'colorSeq': 1}, {'imgId': 'DP0711202507093059M.tif', 'colorSeq': 2}]}, {'colorName': 'Dk Blue White', 'swatchImageId': 'DP0806202507224747S.tif', 'colorizedImageId': 'DP0806202507224536M.tif', 'colorSeqNum': 2, 'skuId': '57701740265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0806202507224957M.tif', 'colorSeq': 0}, {'imgId': 'DP0806202507224327M.tif', 'colorSeq': 1}, {'imgId': 'DP0806202507224115M.tif', 'colorSeq': 2}]}, {'colorName': 'Gray Black', 'swatchImageId': 'DP0806202507224852S.tif', 'colorizedImageId': 'DP0806202507224641M.tif', 'colorSeqNum': 3, 'skuId': '57701740463', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0806202507225062M.tif', 'colorSeq': 0}, {'imgId': 'DP0806202507224432M.tif', 'colorSeq': 1}, {'imgId': 'DP0806202507224221M.tif', 'colorSeq': 2}]}]",/p/adidas-tricot-mens-lightweight-track-jacket/ppr5008524271?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,577,True,,,,False,False,2025-07-11T22:02:28,DP0711202507093265M.tif,DP0711202507093471M.tif,,,,,,https://www.jcpenney.com/p/adidas-tricot-mens-lightweight-track-jacket/ppr5008524271?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Spyder Mens Midweight Jacket,ppr5008545669,,,72.0,72.0,120.0,120.0,SALE,False,False,False,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",False,original,False,True,"['Closure Type: Zipper', 'Fit: Regular Fit', 'Neckline: Mock Neck', 'Pocket Types: 2 Front Zip Pocket(s), 1 Chest Zip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,SALE,False,False,51850220067,USD,more brands,"[{'colorName': 'Polar', 'swatchImageId': 'DP0702202517022018S.tif', 'colorizedImageId': 'DP0702202517021810M.tif', 'colorSeqNum': 1, 'skuId': '51850220067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0702202517021915M.tif', 'colorSeq': 0}, {'imgId': 'DP0702202517021706M.tif', 'colorSeq': 1}]}, {'colorName': 'Mahogany', 'swatchImageId': 'DP0707202509092716S.tif', 'colorizedImageId': 'DP0707202509092507M.tif', 'colorSeqNum': 2, 'skuId': '51850220265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0707202509092612M.tif', 'colorSeq': 0}, {'imgId': 'DP0707202509092404M.tif', 'colorSeq': 1}]}]",/p/spyder-mens-midweight-jacket/ppr5008545669?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,50.4,50.4,YULETIDE,False,False,2025-10-28T11:52:42,DP0702202517021810M.tif,DP0702202517021915M.tif,,,,,,https://www.jcpenney.com/p/spyder-mens-midweight-jacket/ppr5008545669?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Levi's® Mens Faux Leather Midweight Jacket,ppr5008515535,5.0,1.0,108.0,108.0,180.0,180.0,SALE,False,False,False,,,False,original,False,True,"['Features: Wind Resistant', 'Closure Type: Zipper', 'Pocket Types: 2 Front Zip Pocket(s), 2 Chest Zip Pocket(s), 1 Inside Slip Pocket(s)', 'Sleeve Length: Long Sleeve', 'Warmth Factor: Midweight']",40.0,40.0,SALE,False,False,26210070042,USD,levi's,"[{'colorName': 'Black', 'swatchImageId': 'DP0801202513011623S.tif', 'colorizedImageId': 'DP0801202511025962M.tif', 'colorSeqNum': 1, 'skuId': '26210070042', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0801202511031219M.tif', 'colorSeq': 0}, {'imgId': 'DP0801202511030589M.tif', 'colorSeq': 1}, {'imgId': 'DP0801202511031008M.tif', 'colorSeq': 2}]}, {'colorName': 'Saddle', 'swatchImageId': 'DP0801202513011728S.tif', 'colorizedImageId': 'DP0801202511030067M.tif', 'colorSeqNum': 2, 'skuId': '26210070240', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0801202511031326M.tif', 'colorSeq': 0}, {'imgId': 'DP0801202511030694M.tif', 'colorSeq': 1}, {'imgId': 'DP0801202511031113M.tif', 'colorSeq': 2}]}]",/p/levis-mens-faux-leather-midweight-jacket/ppr5008515535?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,262,True,,,,False,False,2025-08-25T07:32:28,DP0801202511025962M.tif,DP0801202511031219M.tif,,,,,,https://www.jcpenney.com/p/levis-mens-faux-leather-midweight-jacket/ppr5008515535?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Stafford Mens Stretch Fabric Classic Fit Corduroy Sport Coat,ppr5008501685,5.0,2.0,59.99,59.99,168.0,168.0,SALE,False,False,False,,"[{'name': 'Only at JCP', 'priority': 1, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['Front Style: Single Breasted', 'Features: Stretch Fabric', 'Closure Type: Button', 'Fit: Classic Fit', 'Pocket Types: 1 Inside Button Pocket(s), 2 Side Flap Pocket(s), 1 Chest Slip Pocket(s)']",0.0,0.0,SALE,False,False,55207720026,USD,stafford,"[{'colorName': 'Wheat', 'swatchImageId': 'DP0620202511083323S.tif', 'colorizedImageId': 'DP0620202511083115M.tif', 'colorSeqNum': 1, 'skuId': '55207720026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0620202511083219M.tif', 'colorSeq': 0}, {'imgId': 'DP0620202511082906M.tif', 'colorSeq': 1}, {'imgId': 'DP0620202511083010M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0620202509073051S.tif', 'colorizedImageId': 'DP0620202509072842M.tif', 'colorSeqNum': 2, 'skuId': '55207710067', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0620202509072947M.tif', 'colorSeq': 0}, {'imgId': 'DP0620202509072634M.tif', 'colorSeq': 1}, {'imgId': 'DP0620202509072737M.tif', 'colorSeq': 2}]}]",/p/stafford-mens-stretch-fabric-classic-fit-corduroy-sport-coat/ppr5008501685?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,552,True,41.99,41.99,YULETIDE,False,False,2025-08-22T01:10:48,DP0620202511083115M.tif,DP0620202511083219M.tif,,,,,,https://www.jcpenney.com/p/stafford-mens-stretch-fabric-classic-fit-corduroy-sport-coat/ppr5008501685?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Levi's® Mens Midweight Faux Leather Trucker Jacket,ppr5008328280,4.7,10.0,79.99,79.99,140.0,140.0,SALE,False,False,False,,,False,original,False,True,"['Features: Wind Resistant', 'Closure Type: Snap & Zipper', 'Fit: Regular Fit', 'Neckline: Collar Neck', 'Pocket Types: 2 Chest Snap Pocket(s)']",42.0,42.0,SALE,False,False,53801680083,USD,levi's,"[{'colorName': 'Black', 'swatchImageId': 'DP0423202507073519S.tif', 'colorizedImageId': 'DP0423202507073414M.tif', 'colorSeqNum': 1, 'skuId': '53801070075', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507073936M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507073728M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507073623M.tif', 'colorSeq': 2}]}, {'colorName': 'Grainy Brown', 'swatchImageId': 'DP0903202507081269S.tif', 'colorizedImageId': 'DP0903202507080851M.tif', 'colorSeqNum': 2, 'skuId': '53801680083', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0903202507081478M.tif', 'colorSeq': 0}, {'imgId': 'DP0903202507081165M.tif', 'colorSeq': 1}, {'imgId': 'DP0903202507080955M.tif', 'colorSeq': 2}]}]",/p/levis-mens-midweight-faux-leather-trucker-jacket/ppr5008328280?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,538,True,,,,False,False,2023-08-20T01:55:03,DP0423202507073414M.tif,DP0423202507073936M.tif,,,,,,https://www.jcpenney.com/p/levis-mens-midweight-faux-leather-trucker-jacket/ppr5008328280?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Free Country Mens Removable Lining Heavyweight System Jacket,ppr5008502425,5.0,1.0,126.0,126.0,210.0,210.0,SALE,False,False,False,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",False,original,False,True,"['Features: Removable Lining', 'Closure Type: Zipper', 'Fit: Classic Fit', 'Neckline: Hooded Neck', 'Pocket Types: 1 Chest Zip Pocket(s), 2 Front Zip Pocket(s), 1 Inside Multi-Function Pocket(s)']",0.0,0.0,SALE,False,False,51880240273,USD,free country,"[{'colorName': 'Pewter', 'swatchImageId': 'DP0723202507133804S.tif', 'colorizedImageId': 'DP0723202511004599M.tif', 'colorSeqNum': 1, 'skuId': '51880240273', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0723202511004808M.tif', 'colorSeq': 1}, {'imgId': 'DP0723202511004495M.tif', 'colorSeq': 2}, {'imgId': 'DP0723202511004704M.tif', 'colorSeq': 3}]}, {'colorName': 'Black', 'swatchImageId': 'DP0710202513021820S.tif', 'colorizedImageId': 'DP0710202513021511M.tif', 'colorSeqNum': 2, 'skuId': '51880240091', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0710202513021407M.tif', 'colorSeq': 0}, {'imgId': 'DP0710202513021717M.tif', 'colorSeq': 1}, {'imgId': 'DP0818202507054094M.tif', 'colorSeq': 2}]}]",/p/free-country-mens-removable-lining-heavyweight-system-jacket/ppr5008502425?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,88.2,88.2,YULETIDE,False,False,2025-09-06T02:06:33,DP0723202511004599M.tif,DP0723202511004808M.tif,,,,,,https://www.jcpenney.com/p/free-country-mens-removable-lining-heavyweight-system-jacket/ppr5008502425?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Vintage Leather Mens Leather Midweight Jacket,ppr5007863198,3.75,24.0,146.4,146.4,183.0,183.0,SALE,False,False,False,,,False,original,False,True,"['Features: Interior Pockets', 'Closure Type: Zipper', 'Pocket Types: 2 Front Zip Pocket(s), 1 Inside Multi-Function Pocket(s)', 'Sleeve Length: Long Sleeve', 'Warmth Factor: Midweight']",0.0,0.0,SALE,False,False,51803780133,USD,vintage leather,"[{'colorName': 'Black', 'swatchImageId': 'DP1022201909005510S.tif', 'colorizedImageId': 'DP1022201909005500M.tif', 'colorSeqNum': 1, 'skuId': '51803780133', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1022201909005497M.tif', 'colorSeq': 0}, {'imgId': 'DP0923202507051066M.tif', 'colorSeq': 1}]}]",/p/vintage-leather-mens-leather-midweight-jacket/ppr5007863198?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,102.48,102.48,YULETIDE,False,False,2019-10-22T22:01:43,DP1022201909005500M.tif,DP1022201909005497M.tif,,,available online only,,,https://www.jcpenney.com/p/vintage-leather-mens-leather-midweight-jacket/ppr5007863198?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
Levi's® Mens Water Resistant Heavyweight Puffer Parka,ppr5008516134,,,96.0,96.0,160.0,160.0,SALE,False,False,False,,,False,original,False,True,"['Features: Water Resistant, Wind Resistant', 'Closure Type: Zipper, Snap', 'Fit: Regular Fit', 'Neckline: Hooded Neck', 'Pocket Types: 2 Front Slip Pocket(s), 1 Inside Slip Pocket(s), 2 Chest Snap Pocket(s)']",40.0,40.0,SALE,False,False,51810560471,USD,levi's,"[{'colorName': 'Worker Brown', 'swatchImageId': 'DP0423202507060024S.tif', 'colorizedImageId': 'DP0423202507055084M.tif', 'colorSeqNum': 1, 'skuId': '51810560265', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507054772M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507055711M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507060234M.tif', 'colorSeq': 2}]}, {'colorName': 'Olive', 'swatchImageId': 'DP0423202507055920S.tif', 'colorizedImageId': 'DP0423202507054980M.tif', 'colorSeqNum': 3, 'skuId': '51810560471', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0423202507054668M.tif', 'colorSeq': 0}, {'imgId': 'DP0423202507055607M.tif', 'colorSeq': 1}, {'imgId': 'DP0423202507054357M.tif', 'colorSeq': 2}]}]",/p/levis-mens-water-resistant-heavyweight-puffer-parka/ppr5008516134?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,518,True,,,,False,False,2025-08-02T01:05:09,DP0423202507055084M.tif,DP0423202507054772M.tif,,,,,,https://www.jcpenney.com/p/levis-mens-water-resistant-heavyweight-puffer-parka/ppr5008516134?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
St. John's Bay Mens Adaptive Seated Wear Midweight Big and Tall Puffer Jacket,ppr5008505660,,,49.99,49.99,110.0,110.0,SALE,False,False,False,GOTTA HAVE IT PRICE!,"[{'name': 'Only at JCP', 'priority': 1, 'urlParam': 'onlyatjcp'}]",False,original,False,True,"['Features: Adaptive', 'Closure Type: Zipper, Hook & Loop Tape', 'Neckline: Mock Neck', 'Pocket Types: 2 Front Slip Pocket(s)', 'Sleeve Length: Long Sleeve']",0.0,0.0,SALE,False,False,26270090216,USD,st. john's bay,"[{'colorName': 'Rich Avocado', 'swatchImageId': 'DP0916202513010092S.tif', 'colorizedImageId': 'DP0916202513005674M.tif', 'colorSeqNum': 1, 'skuId': '26270090216', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1006202515021179M.tif', 'colorSeq': 0}, {'imgId': 'DP0916202513005882M.tif', 'colorSeq': 1}, {'imgId': 'DP0916202513005256M.tif', 'colorSeq': 2}]}, {'colorName': 'Black', 'swatchImageId': 'DP0916202513005987S.tif', 'colorizedImageId': 'DP0916202513005569M.tif', 'colorSeqNum': 2, 'skuId': '26270090026', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1006202515021075M.tif', 'colorSeq': 0}, {'imgId': 'DP0916202513005778M.tif', 'colorSeq': 1}, {'imgId': 'DP0916202513005152M.tif', 'colorSeq': 2}]}]",/p/st-johns-bay-mens-adaptive-seated-wear-midweight-big-and-tall-puffer-jacket/ppr5008505660?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,262,True,34.99,34.99,YULETIDE,False,False,2025-07-02T14:52:22,DP0916202513005674M.tif,DP1006202515021179M.tif,,,available online only,,,https://www.jcpenney.com/p/st-johns-bay-mens-adaptive-seated-wear-midweight-big-and-tall-puffer-jacket/ppr5008505660?pTmplType=regular&searchTerm=men%27s+outerwear&geoZip=55057,20251224,men's outerwear
